Starting Space Invaders...

2026-01-02 16:36:54,905 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=61 '=' at (223.0,37.0) size=9.0x21.0
2026-01-02 16:36:54,905 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (240,37) size: 8x21
2026-01-02 16:36:54,906 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=62 '>' at (240.0,37.0) size=8.0x21.0
2026-01-02 16:36:54,906 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (256,37) size: 6x21
2026-01-02 16:36:54,906 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=63 '?' at (256.0,37.0) size=6.0x21.0
2026-01-02 16:36:54,906 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (8,66) size: 11x21
2026-01-02 16:36:54,906 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=64 '@' at (8.0,66.0) size=11.0x21.0
2026-01-02 16:36:54,906 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (27,66) size: 11x21
2026-01-02 16:36:54,906 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=65 'A' at (27.0,66.0) size=11.0x21.0
2026-01-02 16:36:54,906 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (46,66) size: 9x21
2026-01-02 16:36:54,906 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=66 'B' at (46.0,66.0) size=9.0x21.0
2026-01-02 16:36:54,906 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (63,66) size: 9x21
2026-01-02 16:36:54,906 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=67 'C' at (63.0,66.0) size=9.0x21.0
2026-01-02 16:36:54,906 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (80,66) size: 10x21
2026-01-02 16:36:54,906 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=68 'D' at (80.0,66.0) size=10.0x21.0
2026-01-02 16:36:54,906 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (98,66) size: 8x21
2026-01-02 16:36:54,906 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=69 'E' at (98.0,66.0) size=8.0x21.0
2026-01-02 16:36:54,906 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (114,66) size: 8x21
2026-01-02 16:36:54,906 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=70 'F' at (114.0,66.0) size=8.0x21.0
2026-01-02 16:36:54,906 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (130,66) size: 10x21
2026-01-02 16:36:54,906 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=71 'G' at (130.0,66.0) size=10.0x21.0
2026-01-02 16:36:54,906 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (148,66) size: 9x21
2026-01-02 16:36:54,906 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=72 'H' at (148.0,66.0) size=9.0x21.0
